35,6599,2487,684,1
33,131704,47413,739,0
31,39871,9848,799,1
38,71835,31463,691,1
42,190226,41279,640,1
39,129513,26291,600,0
33,138934,30426,814,1
44,29029,6415,715,1
40,159800,89008,483,1
32,12336,3084,739,1
38,165557,70692,640,0
42,3782,741,820,1
43,157658,64324,784,1
40,22030,11852,759,1
36,73224,36026,779,1
40,229336,44032,739,1
28,102343,35410,671,1
31,130580,23504,816,1
46,124697,35039,637,1
40,51050,21083,620,1
36,225461,112730,565,1
38,137444,37522,686,0
39,1046,247,462,1
37,55401,17008,687,1
31,180139,60166,640,1
39,230772,108001,724,0
43,96905,26745,771,1
43,3360,1293,725,0
35,11274,3641,785,1
41,197821,39959,754,1
38,176004,63185,535,1
43,34811,11487,530,1
34,23009,7178,744,1
39,75167,35704,656,1
33,143476,59829,514,1
35,104510,24350,713,1
46,17349,7408,646,0
32,171718,63707,778,1
43,62909,30070,579,0
36,58272,23075,806,0
41,139652,69826,752,1
39,183651,46096,850,1
25,143717,72289,758,1
34,157104,52158,850,1
41,15142,5511,596,1
30,146604,70223,665,1
38,173003,92556,680,1
37,56483,9997,756,1
46,90202,16506,709,1
34,577,289,613,1
34,49248,8864,793,1
41,117292,30730,837,1
40,110478,37120,649,1
44,176577,87935,850,1
38,51360,13148,686,1
39,31818,10309,618,1
39,184576,100963,842,0
40,238523,109243,717,1
48,98897,23438,842,1
36,82375,20264,728,1
47,29272,13728,843,1
38,92925,37448,747,1
34,226946,104622,850,1
37,40995,18857,659,0
40,97533,19701,675,1
37,14785,8471,771,1
42,166886,76767,755,1
39,139396,46697,845,1
39,247984,57284,682,1
44,333679,84754,819,1
33,154505,44033,772,1
40,92860,35101,607,1
38,143717,34060,831,1
33,174118,63204,570,1
37,80191,20689,850,1
34,206117,86156,667,1
40,112361,63596,850,1
41,19786,7855,760,1
38,229090,111795,850,1
41,42905,16475,773,1
36,17103,4087,705,1
41,172697,77195,760,1
36,23798,8900,707,0
44,265375,104292,803,1
36,78882,23349,668,1
35,128340,26053,850,1
36,83081,30158,799,1
30,155932,59410,818,1
41,130047,72306,850,1
41,132797,35058,677,1
32,58892,32213,693,1
39,76941,35931,658,1
38,5124,2669,695,1
32,65905,24648,819,1
52,121347,69167,701,1
41,135218,57467,844,1
39,118747,58186,664,1
37,178518,78369,759,1
39,101708,57058,748,1
34,61202,31580,582,1
42,122939,64788,810,1
38,227513,117169,718,1
38,133246,37308,608,0
38,40504,17862,806,1
38,156028,28709,813,1
37,86824,21792,803,0
32,144105,73925,850,1
33,80143,42475,850,1
39,154484,74461,731,1
50,25062,12380,737,1
39,229157,103808,834,1
51,118515,53213,659,1
48,124925,51344,657,1
55,61626,30381,771,1
47,82018,18864,705,1
46,107181,37084,846,1
58,207436,115541,850,1
52,98799,31319,771,1
44,98001,24108,789,1
50,281242,141464,633,1
52,54215,16427,829,1
50,140893,79181,698,1
54,152910,81348,796,1
53,55673,22937,838,0
51,135007,30916,794,1
40,141755,67758,850,1
49,137141,64730,850,1
43,116558,25059,717,1
53,63248,31750,636,0
51,73802,30332,850,1
50,81548,18511,796,1
44,30537,11054,787,1
45,165865,80278,777,1
54,65711,22867,703,1
44,71918,31643,741,1
54,206983,105561,850,1
56,176407,87321,718,1
51,37292,7644,593,1
55,161926,51168,850,1
53,125556,62778,805,1
50,124295,32565,838,1
54,119287,49504,758,1
41,32995,12010,850,1
46,112460,63090,850,1
46,338384,80873,824,1
56,163291,39026,726,1
48,128507,35339,731,1
56,47594,8471,689,1
57,75780,29099,608,1
52,70192,23724,621,1
47,243353,83226,728,1
45,19397,4965,850,1
47,19357,3522,850,1
48,122469,64418,768,1
42,150361,47062,717,1
44,174260,45656,819,1
48,62711,19942,728,1
59,47781,24654,785,1
57,45276,15574,850,1
45,49501,13563,817,1
54,74065,36588,820,1
52,137895,73498,759,0
49,51496,8908,731,1
43,62746,33129,688,1
48,125570,29132,663,1
56,47281,14420,639,1
55,66173,12837,618,1
49,125015,58507,735,1
53,52903,21796,850,1
50,196385,107618,850,1
49,33682,9835,768,1
46,139548,28328,776,1
43,82126,42130,732,1
54,297171,160175,850,1
56,119344,47976,767,1
47,110298,49303,850,1
45,252350,99425,804,1
44,65789,26447,640,1
42,34691,13807,747,1
52,175260,98320,850,1
47,115098,50182,798,1
50,192782,99089,708,1
42,108340,33477,775,1
60,133388,27611,677,1
53,79275,17599,661,1
52,10565,3127,777,1
53,103320,36988,835,1
54,49639,22685,837,1
51,21,7,803,1
50,27892,12607,850,1
48,134531,56772,583,1
63,178955,38296,724,1
53,172359,66702,767,1
49,77410,37079,627,1
46,148583,55718,700,1
47,32924,13531,775,1
49,164920,72729,749,1
53,58546,20139,529,0
49,38191,6645,845,1
45,57718,31571,682,1
53,2151,645,850,1
51,35243,12440,785,1
45,78213,24324,850,1
57,80293,17423,727,1
38,102908,36532,758,1
48,168301,58905,712,1
45,214335,80804,756,0
44,208401,110035,732,1
54,147995,29303,684,1
49,75739,38854,694,1
58,231851,105724,665,1
46,135618,73504,670,1
46,233198,65761,759,0
48,168668,56335,699,1
58,100517,35281,850,0
53,284623,70017,814,1
45,19199,6086,813,1
49,184450,99049,850,0
48,254680,85063,651,0
42,8625,3958,727,1
47,172287,36007,802,1
51,124965,38614,815,1
47,88420,34306,728,1
48,34143,12223,850,1
52,112652,27937,732,1
48,254965,122383,779,0
56,13691,4586,717,1
47,28186,13050,704,1
49,104312,54659,618,1
55,115458,50801,744,1
51,226848,58980,771,0
52,197381,43818,725,1
50,50394,16378,784,1
48,100871,52553,623,1
55,115237,58309,832,1
49,100199,47895,664,1
48,54219,14747,821,1
48,86993,38363,687,1
41,107258,55345,766,1
52,54857,11410,798,1
46,254858,48932,850,1
60,72371,29237,701,1
53,165594,39908,850,0
46,50665,22951,682,1
49,48776,12194,711,1
55,153641,35030,691,1
52,124331,38293,850,1
53,73047,31118,689,1
41,115234,32495,621,1
44,54649,16667,624,0
51,159472,56453,755,1
45,71083,24239,779,1
57,185207,79083,722,1
47,48669,11583,850,1
52,115911,64330,719,0
56,146311,70521,739,1
53,148445,53885,689,1
49,162273,48519,589,1
49,75879,20942,631,1
45,89398,17968,705,1
51,105243,50937,716,1
47,59378,20307,636,1
48,72408,35552,722,1
43,225548,68566,716,1
44,75652,21182,742,1
43,211987,96878,694,1
52,149153,76515,797,1
54,107368,57656,765,1
45,57590,24821,850,1
53,159348,33781,633,1
54,54068,26547,584,1
48,91975,24097,804,1
58,103948,32639,592,1
49,8882,4254,809,1
52,40616,23029,529,1
48,207014,56721,469,1
49,289021,97689,850,1
56,215088,77431,767,1
66,134741,44329,712,1
63,53851,29456,776,1
55,85680,47466,730,1
50,56899,32261,850,1
60,100477,32956,832,1
57,106022,42938,820,1
52,415,138,813,1
65,122444,33672,850,0
63,34544,19793,850,1
66,57548,29982,850,1
64,102631,28428,793,1
73,23931,4977,636,1
54,64404,15070,774,1
66,138013,61553,850,1
59,69965,27356,805,1
61,71032,21948,834,1
52,170443,55564,770,1
61,31098,16450,717,1
59,73791,13872,850,1
61,91118,38178,622,1
64,78188,44410,637,1
55,72607,28098,692,1
56,153054,34896,645,1
63,133848,25564,672,1
66,36863,16330,666,1
47,157264,29408,831,1
56,188610,96191,843,1
59,136992,38494,632,1
62,210075,75837,744,1
59,159875,80896,850,1
62,33596,6013,821,0
66,112993,64180,722,1
59,93297,23324,689,1
65,99776,40209,770,1
65,48230,16542,767,1
63,36071,8945,731,1
54,123177,42249,820,1
59,28897,5317,850,1
58,74998,32174,737,1
58,52587,15776,834,1
66,78466,29346,850,0
67,3764,2055,737,0
53,101190,28535,775,1
52,12098,4718,826,1
62,42389,17972,850,1
64,39998,20998,620,1
56,88374,17409,750,1
56,4038,1364,802,1
59,20377,6805,850,1
55,154031,27725,786,1
58,81913,22853,652,1
57,637,336,850,1
65,95685,54731,657,1
59,44745,9172,850,0
68,114757,37984,838,1
66,86120,48313,670,1
61,4824,2672,813,1
61,166925,38726,775,1
56,60822,22747,737,1
66,25336,12363,730,1
60,98125,18251,850,1
53,46806,11233,850,1
68,147947,77968,701,1
63,9616,1952,850,0
61,256642,134993,815,0
61,34107,7128,703,1
56,11503,2553,846,1
66,144130,70335,697,1
66,26037,8566,670,0
58,126355,56986,754,1
57,81785,36394,850,1
61,119199,46487,724,1
54,67470,36433,751,1
63,112511,49617,707,1
61,134881,48152,655,1
59,124209,45833,740,1
64,36176,20584,823,1
61,216347,46298,807,1
60,33474,10611,805,1
66,123476,34573,721,1
66,74802,35007,836,1
59,1415,359,640,1
50,62393,28076,850,1
66,160557,45758,850,1
67,251143,74087,512,1
56,205567,115117,850,1
57,92758,47770,821,1
58,76663,15792,679,0
64,209911,62553,850,1
62,103508,40057,749,1
67,17607,4806,834,1
61,22523,8964,676,1
55,230071,117796,730,1
60,5283,987,775,1
64,16835,4966,838,1
65,54584,11680,662,1
68,128764,54338,693,1
62,220605,68387,850,1
61,53677,26355,671,1
59,177747,90828,703,1
60,53682,11971,797,1
60,106402,56818,736,1
59,66867,14844,732,1
57,58101,22659,691,1
52,134757,29377,850,1
65,23020,9576,697,1
62,3457,1579,756,1
71,6714,3417,688,1
54,64285,19028,794,1
60,89700,22335,749,1
55,168198,49282,754,1
60,209378,81657,850,1
53,8855,4392,850,1
59,19766,4704,639,1
57,124804,32823,619,1
54,191210,63481,550,1
68,281630,81109,816,1
53,65034,22566,793,1
59,173936,31830,647,1
60,40092,22210,850,1
60,106944,40210,850,0
60,107012,33066,833,1
57,136840,55967,850,1
61,200096,113654,850,1
55,30673,14815,850,1
66,224538,116310,499,1
70,46802,10062,828,1
55,144437,42031,741,1
55,70621,28036,848,1
61,70691,23540,518,1
60,95915,44120,695,1
62,95003,18905,535,1
57,99714,21438,749,1
69,47952,22825,689,1
48,54793,13040,711,1
57,158088,74143,730,1
58,9909,3071,850,0
60,24506,4876,725,1
63,127872,26597,800,1
61,57223,30328,715,1
60,45497,16060,622,1
51,72959,35531,680,1
64,4363,1675,850,1
64,315028,171690,493,1
68,10252,5331,847,1
57,66615,20184,798,0
53,54440,19979,674,1
61,278058,57558,850,1
60,35171,16073,685,1
59,28488,12306,844,1
63,33384,9881,850,1
56,25390,7464,850,1
65,194221,87787,850,1
59,74644,13435,850,1
60,132175,39123,850,1
64,9036,3921,753,0
50,120878,43274,736,1
54,7656,3713,722,1
56,93159,42201,549,1
64,127482,52267,594,0
56,56849,30129,603,1
55,201886,68641,574,1
57,141940,45988,818,1
61,25208,10209,850,1
54,157683,33744,742,0
68,115816,51885,647,1
59,64155,27394,772,1
66,57239,10131,661,1
87,181574,33591,850,0
95,64826,20290,840,1
71,239126,129128,659,1
89,52929,23818,567,1
81,158039,83602,850,1
66,28646,11916,785,1
93,72130,13704,649,1
87,64003,29377,722,1
72,20173,4216,807,1
108,127969,71022,708,1
97,77965,41555,850,1
82,108475,59227,506,1
94,91246,29016,717,1
72,171755,77805,645,1
88,106721,45249,822,1
80,154657,56449,776,1
79,35638,15288,839,1
86,144097,67437,663,1
90,3758,875,730,1
83,66320,17641,769,1
103,8039,4212,850,1
87,61266,23464,686,1
104,18465,7201,709,1
87,135013,32133,801,1
82,299758,69843,754,1
78,1558,532,568,1
76,33669,18854,741,1
98,80089,16258,740,1
80,176607,76824,728,1
100,97580,23028,726,1
82,118706,52586,711,1
68,4151,718,814,1
80,119317,22073,833,1
90,137338,70866,782,1
84,79961,23108,513,1
84,80592,15231,850,1
96,146313,58232,775,1
79,135326,60896,620,1
84,59696,12655,845,1
90,173643,43584,850,1
80,99215,29962,786,1
89,263886,51721,850,1
90,347517,195304,850,1
110,136843,76084,850,1
81,127169,25815,696,1
89,94805,18297,744,1
74,186157,60314,678,1
87,46796,12962,828,1
86,215300,45213,722,1
89,60464,27208,803,1
85,33683,13001,850,0
76,32781,11702,779,1
86,901,229,737,1
95,50385,11538,775,1
87,198853,65621,831,1
90,113379,54195,850,1
74,124754,23952,723,1
104,127257,28378,850,1
87,95177,51490,850,1
73,69252,35526,780,1
86,85540,33788,607,1
71,195371,79906,648,1
94,155416,34968,682,1
79,56854,28142,849,1
88,79773,21857,785,1
72,38068,18577,850,1
65,98587,17055,836,1
94,214431,104856,748,1
58,84925,30573,829,1
79,1616,379,631,1
86,98512,25711,748,1
82,24617,12677,807,1
70,37898,17470,756,0
77,950,542,663,0
104,1519,271,681,1
73,99159,24393,720,1
87,155263,67694,850,0
85,31613,10432,802,1
75,222631,44303,736,1
79,92118,32609,749,1
82,103328,51457,747,1
96,63939,30434,705,1
83,105838,30269,753,1
69,170219,86471,850,1
78,154593,74050,723,1
71,228151,106090,813,1
98,210534,72213,713,1
87,20079,10380,600,1
79,89633,30475,708,1
96,115461,44221,850,1
95,84807,16622,751,1
76,71258,33206,850,1
95,205325,69194,850,1
94,137711,35942,850,1
74,15499,8493,755,1
70,149352,28376,792,1
75,225993,107346,661,1
66,1199,629,738,1
82,107997,35315,745,1
100,132258,63219,850,1
86,5583,1178,745,1
98,147253,35635,650,1
78,186731,53405,655,1
92,16973,8808,749,1
86,37546,14905,850,1
75,234426,84393,723,1
79,165761,62989,798,1
70,181474,49723,741,1
87,151937,63053,850,1
74,113394,50120,627,1
85,55326,13720,580,1
97,151042,86396,850,1
105,158560,39640,778,1
72,13947,3807,745,1
89,85295,17570,850,1
82,172904,82475,850,1
101,327932,111824,686,1
66,89416,20565,723,1
95,91487,36594,850,1
75,172284,57198,693,1
88,52893,19200,775,1
91,59223,21142,732,1
76,130716,58168,662,1
77,118755,36220,832,1
89,227414,109158,735,1
89,85324,29436,804,1
95,213721,94892,649,1
78,46553,20902,598,1
91,156031,41504,830,1
82,164836,56044,799,1
85,23013,13048,780,1
86,25394,11655,687,0
88,92626,51777,850,1
80,53851,18740,759,1
78,27039,12437,850,1
82,199385,103082,826,1
101,7325,2768,744,1
82,56088,32026,850,1
98,74049,34284,651,0
91,110769,61919,715,1
82,68525,11854,742,1
85,257393,110164,806,1
83,24893,6497,836,1
91,120053,22449,810,1
91,98672,20819,850,1
85,201435,44114,733,1
99,127948,31603,788,1
90,4673,2387,702,1
72,70219,30194,782,1
76,152633,62121,800,1
77,4325,1431,773,1
83,187996,45495,652,1
97,83232,24220,748,1
85,207184,102970,807,1
83,127776,33477,670,1
76,124506,38596,724,1
87,83193,15390,683,1
91,76112,24812,850,1
82,159126,85928,850,0
71,113101,48067,623,1
93,79469,21536,788,0
101,41131,9789,752,1
96,131838,50362,850,1
76,98799,17191,645,0
89,150080,41121,850,1
69,118081,53136,850,1
96,119766,27186,850,1
71,293326,149302,850,1
83,92887,23593,850,1
90,169224,85288,850,1
